Country	Subject Descriptor	Units	Scale	Country/Series-specific Notes	2013	2014	2015	2016	2017	2018	2019	2020	Estimates Start After
Slovenia	Gross domestic product corresponding to fiscal year, current prices	National currency	Billions	Source: Ministry of Finance Latest actual data: 2014 Start/end months of reporting year: January/December GFS Manual used: 1986 Basis of recording: Cash General government includes: Central Government;State Government;Local Government;Social Security Funds; Valuation of public debt: Face value Primary domestic currency: Euro Data last updated: 03/2015	36.144	37.246	38.002	38.934	40.195	41.485	42.850	44.307	2014
Slovenia	Current account balance	U.S. dollars	Billions	Source: National Statistical Office Latest actual data: 2014 BOP Manual used: BPM 6 Primary domestic currency: Euro Data last updated: 03/2015	2.692	2.858	3.033	2.846	2.825	2.735	2.555	2.398	2014
Slovenia	Current account balance	Percent of GDP		See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).	5.607	5.773	7.051	6.450	6.140	5.693	5.086	4.537	2014
Spain	Gross domestic product, constant prices	National currency	Billions	Source: National Statistical Office Latest actual data: 2014 National accounts manual used: ESA 2010 GDP valuation: Market prices Start/end months of reporting year: January/December Base year: 2010 Chain-weighted: Yes, from 1995 Primary domestic currency: Euro Data last updated: 03/2015	1,038.865	1,053.296	1,079.157	1,101.247	1,120.715	1,140.307	1,160.180	1,180.424	2014
Spain	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	-1.228	1.389	2.455	2.047	1.768	1.748	1.743	1.745	2014
Spain	Gross domestic product, current prices	National currency	Billions	Source: National Statistical Office Latest actual data: 2014 National accounts manual used: ESA 2010 GDP valuation: Market prices Start/end months of reporting year: January/December Base year: 2010 Chain-weighted: Yes, from 1995 Primary domestic currency: Euro Data last updated: 03/2015	1,049.181	1,058.469	1,086.712	1,111.713	1,138.981	1,171.421	1,206.694	1,246.500	2014
Spain	Gross domestic product, current prices	U.S. dollars	Billions	See notes for:  Gross domestic product, current prices (National currency).	1,393.476	1,406.855	1,230.207	1,259.817	1,303.497	1,356.444	1,414.426	1,487.265	2014
Spain	Gross domestic product, deflator	Index		See notes for:  Gross domestic product, constant prices (National currency) Gross domestic product, current prices (National currency).	100.993	100.491	100.700	100.950	101.630	102.729	104.009	105.598	2014
Spain	Gross domestic product per capita, constant prices	National currency	Units	See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).	22,296.477	22,669.051	23,261.118	23,771.861	24,226.523	24,684.951	25,150.989	25,626.853	2014
Spain	Gross domestic product per capita, current prices	National currency	Units	See notes for:  Gross domestic product, current prices (National currency) Population (Persons).	22,517.882	22,780.385	23,423.974	23,997.781	24,621.383	25,358.505	26,159.356	27,061.345	2014
Spain	Gross domestic product per capita, current prices	U.S. dollars	Units	See notes for:  Gross domestic product, current prices (National currency) Population (Persons).	29,907.256	30,278.346	26,516.991	27,194.797	28,177.737	29,363.809	30,662.662	32,288.332	2014
Spain	Output gap in percent of potential GDP	Percent of potential GDP		See notes for:  Gross domestic product, constant prices (National currency).	-5.802	-5.021	-3.525	-2.480	n/a	n/a	n/a	n/a	2014
Spain	Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP	Current international dollar	Billions	See notes for:  Gross domestic product, current prices (National currency).	1,522.711	1,566.369	1,619.093	1,676.986	1,741.757	1,810.295	1,878.557	1,949.097	2014
Spain	Gross domestic product based on purchasing-power-parity (PPP) per capita GDP	Current international dollar	Units	See notes for:  Gross domestic product, current prices (National currency) Population (Persons).	32,680.936	33,711.409	34,899.403	36,199.935	37,651.623	39,188.621	40,724.343	42,314.635	2014
Spain	Gross domestic product based on purchasing-power-parity (PPP) share of world total	Percent		See notes for:  Gross domestic product, current prices (National currency).	1.479	1.451	1.439	1.416	1.388	1.360	1.332	1.304	2011
Spain	Implied PPP conversion rate	National currency per current international dollar		See notes for:  Gross domestic product, current prices (National currency).	0.689	0.676	0.671	0.663	0.654	0.647	0.642	0.640	2014
Spain	Total investment	Percent of GDP		Source: National Statistical Office Latest actual data: 2014 National accounts manual used: ESA 2010 GDP valuation: Market prices Start/end months of reporting year: January/December Base year: 2010 Chain-weighted: Yes, from 1995 Primary domestic currency: Euro Data last updated: 03/2015	18.957	19.466	19.547	19.627	19.609	19.617	19.651	19.649	2014
Spain	Gross national savings	Percent of GDP		Source: National Statistical Office Latest actual data: 2014 National accounts manual used: ESA 2010 GDP valuation: Market prices Start/end months of reporting year: January/December Base year: 2010 Chain-weighted: Yes, from 1995 Primary domestic currency: Euro Data last updated: 03/2015	20.394	19.580	19.820	20.005	20.140	20.280	20.505	20.768	2014
Spain	Inflation, average consumer prices	Index		Source: National Statistical Office Latest actual data: 2014 Harmonized prices: Yes Frequency of source data: Monthly Base year: 2005 Primary domestic currency: Euro Data last updated: 03/2015	121.001	120.783	119.899	120.715	121.696	123.093	124.714	126.598	2014
Spain	Inflation, average consumer prices	Percent change		See notes for:  Inflation, average consumer prices (Index).	1.526	-0.180	-0.733	0.680	0.813	1.149	1.317	1.510	2014
Spain	Inflation, end of period consumer prices	Index		Source: National Statistical Office Latest actual data: 2014 Harmonized prices: Yes Frequency of source data: Monthly Base year: 2005 Primary domestic currency: Euro Data last updated: 03/2015	121.650	120.382	120.857	121.348	122.639	124.110	125.885	127.893	2014
Spain	Inflation, end of period consumer prices	Percent change		See notes for:  Inflation, end of period consumer prices (Index).	0.305	-1.042	0.395	0.406	1.064	1.199	1.431	1.595	2014
Spain	Six-month London interbank offered rate (LIBOR)	Percent											
Spain	Volume of imports of goods and services	Percent change		Latest actual data: 2014 Base year: 2010 Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Euro Data last updated: 03/2015	-0.473	7.629	8.677	5.018	4.062	3.986	3.810	3.762	2014
Spain	Volume of Imports of goods	Percent change		Latest actual data: 2014 Base year: 2010 Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Euro Data last updated: 03/2015	0.375	7.749	8.739	4.877	4.057	4.037	3.757	3.553	2014
Spain	Volume of exports of goods and services	Percent change		Latest actual data: 2014 Base year: 2010 Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Euro Data last updated: 03/2015	4.296	4.158	6.321	5.765	5.435	4.792	4.705	4.422	2014
Spain	Volume of exports of goods	Percent change		Latest actual data: 2014 Base year: 2010 Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Euro Data last updated: 03/2015	5.749	4.532	5.866	5.916	5.673	5.150	4.945	4.511	2014
Spain	Unemployment rate	Percent of total labor force		Source: National Statistical Office Latest actual data: 2014 Employment type: Harmonized ILO definition Primary domestic currency: Euro Data last updated: 03/2015	26.100	24.450	22.562	21.106	19.938	18.847	17.807	16.849	2014
Spain	Employment	Persons	Millions	Source: National Statistical Office Latest actual data: 2014 Employment type: Harmonized ILO definition Primary domestic currency: Euro Data last updated: 03/2015	17.139	17.344	17.694	17.955	n/a	n/a	n/a	n/a	2014
Spain	Population	Persons	Millions	Source: National Statistical Office Latest actual data: 2014 Notes: There is a break in series starting 2002 Primary domestic currency: Euro Data last updated: 03/2015	46.593	46.464	46.393	46.326	46.260	46.194	46.129	46.062	2014
Spain	General government revenue	National currency	Billions	Source: Ministry of Finance. Eurostat Latest actual data: 2014. Preliminary Fiscal assumptions: For 2015 and beyond, fiscal projections are based on the measures specified in the Stability Programme Update 2014?17, the 2015 budget plan issued in October 2014, and the 2015 budget approved in December 2014. Start/end months of reporting year: January/December GFS Manual used: 2001. ESA10, consistent with Eurostat dataset Basis of recording: Noncash (accrual) General government includes: Central Government;State Government;Local Government;Social Security Funds; Valuation of public debt: Nominal value Primary domestic currency: Euro Data last updated: 03/2015	393.468	399.733	413.968	425.076	435.332	447.915	461.249	475.644	2014
Spain	General government revenue	Percent of GDP		See notes for:  General government revenue (National currency).	37.502	37.765	38.094	38.236	38.221	38.237	38.224	38.158	2014
Spain	General government total expenditure	National currency	Billions	Source: Ministry of Finance. Eurostat Latest actual data: 2014. Preliminary Fiscal assumptions: For 2015 and beyond, fiscal projections are based on the measures specified in the Stability Programme Update 2014?17, the 2015 budget plan issued in October 2014, and the 2015 budget approved in December 2014. Start/end months of reporting year: January/December GFS Manual used: 2001. ESA10, consistent with Eurostat dataset Basis of recording: Noncash (accrual) General government includes: Central Government;State Government;Local Government;Social Security Funds; Valuation of public debt: Nominal value Primary domestic currency: Euro Data last updated: 03/2015	464.759	461.474	460.718	456.803	463.686	471.806	479.646	493.883	2014
